document_id,passage_id,annotation_id,entity_text,start_offset,length,type,MESH,CompositeRole
6229975,1,2,timolol,110,7,Chemical,D013999,
6229975,1,3,myocardial infarction,148,21,Disease,D009203,
6229975,1,4,timolol,254,7,Chemical,D013999,
6229975,1,5,timolol,308,7,Chemical,D013999,
6229975,1,6,timolol,484,7,Chemical,D013999,
6229975,1,7,bradycardia,500,11,Disease,D001919,
6229975,1,8,timolol,569,7,Chemical,D013999,
6229975,1,9,cardiomegaly,694,12,Disease,D006332,
6229975,1,10,infarction,772,10,Disease,D007238,
6229975,1,11,timolol,856,7,Chemical,D013999,
6286738,0,0,Vitamin D3,0,10,Chemical,D002762,
6286738,0,1,toxicity,11,8,Disease,D064420,
6286738,1,2,vitamin D3,61,10,Chemical,D002762,
6286738,1,3,vitamin D3,95,10,Chemical,D002762,
6286738,1,4,hypercalcemia,138,13,Disease,D006934,
6286738,1,5,hyperphosphatemia,153,17,Disease,D054559,
6286738,1,6,vitamin D3,195,10,Chemical,D002762,
6286738,1,7,Calcium,300,7,Chemical,D002118,
6286738,1,8,vitamin D3,373,10,Chemical,D002762,
6286738,1,9,vitamin D3,492,10,Chemical,D002762,
6286738,1,10,milk fever,519,10,Disease,D010319,
6286738,1,11,milk fever,621,10,Disease,D010319,
6286738,1,12,vitamin D3,661,10,Chemical,D002762,
6286738,1,13,toxicity,672,8,Disease,D064420,
6286738,1,14,vitamin D3,791,10,Chemical,D002762,
6286738,1,15,toxicity,802,8,Disease,D064420,
6286738,1,16,toxicity,927,8,Disease,D064420,
6286738,1,17,vitamin D3,939,10,Chemical,D002762,
6286738,1,18,vitamin D3,1020,10,Chemical,D002762,
6286738,1,19,milk fever,1044,10,Disease,D010319,
6286738,1,20,milk fever,1077,10,Disease,D010319,
6286738,1,21,vitamin D3,1107,10,Chemical,D002762,
6286738,1,22,milk fever,1156,10,Disease,D010319,
6287825,0,0,Diseases of peripheral nerves,0,29,Disease,D010523,
6287825,1,1,peripheral nerve disease,108,24,Disease,D010523,
6287825,1,2,Sensori-motor neuropathy,305,24,Disease,D010523,
6287825,1,3,Guillain-Barr   syndrome,368,24,Disease,D020275,
6287825,1,4,motor neuropathy,477,16,Disease,D010523,
6287825,1,5,Peripheral neuropathy,495,21,Disease,D010523,
6287825,1,6,nutritional deficiency,524,22,Disease,D044342,
6287825,1,7,thiamine,550,8,Chemical,D013831,
6287825,1,8,riboflavin,563,10,Chemical,D012256,
6287825,1,9,sensori-motor neuropathy,629,24,Disease,D010523,
6287825,1,10,Diabetes mellitus,655,17,Disease,D003920,
6287825,1,11,autonomic neuropathy,696,20,Disease,D009422,
6287825,1,12,Isoniazid,718,9,Chemical,D007538,
6287825,1,13,neuropathy,772,10,Disease,D009422,
6287825,1,14,Migraine,784,8,Disease,D008881,
6287825,1,15,cranial neuropathy,828,18,Disease,D003389,
6287825,1,16,malignancies,856,12,Disease,D009369,
6287825,1,17,neuropathy,1030,10,Disease,D009422,
6287825,1,18,connective tissue disorders,1078,27,Disease,D003240,
6287825,1,19,neuropathies,1198,12,Disease,D009422,
6386793,0,0,dothiepin hydrochloride,51,23,Chemical,D004308,
6386793,0,1,depressive disorder,101,19,Disease,D003866,
6386793,1,2,dothiepin,173,9,Chemical,D004308,
6386793,1,3,amitriptyline,187,13,Chemical,D000639,
6386793,1,4,depressed,249,9,Disease,D003866,
6386793,1,5,Dothiepin,272,9,Chemical,D004308,
6386793,1,6,amitriptyline,286,13,Chemical,D000639,
6386793,1,7,depressive illness,354,18,Disease,D003866,
6386793,1,8,blurred vision,495,14,Disease,D014786,
6386793,1,9,dry mouth,511,9,Disease,D014987,
6386793,1,10,dothiepin,566,9,Chemical,D004308,
6386793,1,11,amitriptyline,586,13,Chemical,D000639,
6386793,1,12,Dothiepin,601,9,Chemical,D004308,
6386793,1,13,Dothiepin,732,9,Chemical,D004308,
6386793,1,14,antidepressant,776,14,Chemical,D000928,
6386793,1,15,amitriptyline,836,13,Chemical,D000639,
6386793,1,16,depressed,870,9,Disease,D003866,
6387529,0,0,diazepam,22,8,Chemical,D003975,
6387529,0,1,propranolol,35,11,Chemical,D011433,
6387529,0,2,panic disorder,64,14,Disease,D016584,
6387529,0,3,agoraphobia,83,11,Disease,D000379,
6387529,1,4,diazepam,125,8,Chemical,D003975,
6387529,1,5,propranolol,204,11,Chemical,D011433,
6387529,1,6,panic disorders,329,15,Disease,D016584,
6387529,1,7,agoraphobia,349,11,Disease,D000379,
6387529,1,8,impaired immediate free recall,442,30,Disease,D008569,
6387529,1,9,diazepam,506,8,Chemical,D003975,
6387529,1,10,propranolol,520,11,Chemical,D011433,
6387529,1,11,Delayed free recall was also impaired,533,37,Disease,D008569,
6387529,1,12,propranolol,634,11,Chemical,D011433,
6387529,1,13,diazepam,651,8,Chemical,D003975,
6387529,1,14,diazepam,693,8,Chemical,D003975,
6387529,1,15,propranolol,707,11,Chemical,D011433,
6387529,1,16,behavioral impairment,973,21,Disease,D001523,
6692345,0,0,aspirin,10,7,Chemical,D001241,
6692345,0,1,N-[4-(5-nitro-2-furyl)-2-thiazolyl]-formamide,21,45,Chemical,D005200,
6692345,1,2,aspirin,176,7,Chemical,D001241,
6692345,1,3,N-[4-(5-nitro-2-furyl)-2-thiazolyl]-formamide,189,45,Chemical,D005200,
6692345,1,4,FANFT,236,5,Chemical,D005200,
6692345,1,5,FANFT,286,5,Chemical,D005200,
6692345,1,6,bladder carcinomas,300,18,Disease,D001749,
6692345,1,7,forestomach tumors,350,18,Disease,D013274,
6692345,1,8,FANFT,449,5,Chemical,D005200,
6692345,1,9,aspirin,481,7,Chemical,D001241,
6692345,1,10,aspirin,534,7,Chemical,D001241,
6692345,1,11,FANFT,589,5,Chemical,D005200,
6692345,1,12,FANFT,627,5,Chemical,D005200,
6692345,1,13,aspirin,707,7,Chemical,D001241,
6692345,1,14,aspirin,814,7,Chemical,D001241,
6692345,1,15,FANFT,841,5,Chemical,D005200,
6692345,1,16,FANFT,1007,5,Chemical,D005200,
6692345,1,17,carcinogenesis,1013,14,Disease,D063646,
6692345,1,18,aspirin,1069,7,Chemical,D001241,
6692345,1,19,FANFT,1089,5,Chemical,D005200,
6692345,1,20,aspirin,1273,7,Chemical,D001241,
6773726,0,0,hypotension,24,11,Disease,D007022,
6773726,0,1,nitroglycerin,39,13,Chemical,D005996,
6773726,0,2,diabetic autonomic neuropathy,56,29,Disease,D003929,
6773726,1,3,nitroglycerin,101,13,Chemical,D005996,
6773726,1,4,diabetic,195,8,Disease,D003920,
6773726,1,5,autonomic neuropathy,221,20,Disease,D009422,
6773726,1,6,diabetic,249,8,Disease,D003920,
6773726,1,7,autonomic neuropathy,272,20,Disease,D009422,
6773726,1,8,nitroglycerin,404,13,Chemical,D005996,
6773726,1,9,diabetic,449,8,Disease,D003920,
6773726,1,10,autonomic neuropathy,475,20,Disease,D009422,
6773726,1,11,diabetic,603,8,Disease,D003920,
6773726,1,12,autonomic neuropathy,626,20,Disease,D009422,
6773726,1,13,diabetic,745,8,Disease,D003920,
6773726,1,14,autonomic neuropathy,788,20,Disease,D009422,
6888657,0,0,estrogen,20,8,Chemical,D004967,
6888657,0,1,adenohypophyseal tumors,37,23,Disease,D010911,
6888657,1,2,Pituitary tumors,85,16,Disease,D010911,
6888657,1,3,diethylstilbestrol,161,18,Chemical,D004054,
6888657,1,4,DES,181,3,Chemical,D004054,
6888657,1,5,DES,272,3,Chemical,D004054,
6888657,1,6,DES,308,3,Chemical,D004054,
6888657,1,7,acriflavine,761,11,Chemical,D000167,
6888657,1,8,DES,835,3,Chemical,D004054,
6888657,1,9,DES,1141,3,Chemical,D004054,
6888657,1,10,DES,1172,3,Chemical,D004054,
6888657,1,11,DES,1452,3,Chemical,D004054,
6888657,1,12,DES,1596,3,Chemical,D004054,
6888657,1,13,tumor,1608,5,Disease,D009369,
7265370,0,0,Triamterene,0,11,Chemical,D014223,
7265370,0,1,nephrolithiasis,12,15,Disease,D053040,
7265370,0,2,dyazide,41,7,Chemical,C020743,
7265370,1,3,triamterene,68,11,Chemical,D014223,
7265370,1,4,nephrolithiasis,80,15,Disease,D053040,
7265370,1,5,hydrochlorothiazide-triamterene,134,31,Chemical,C020743,
7265370,1,6,hypertension,178,12,Disease,D006973,
7265370,1,7,triamterene,250,11,Chemical,D014223,
7265370,1,8,uric acid salts,286,15,Chemical,D014527|D012492,
7265370,1,9,triamterene,321,11,Chemical,D014223,
7265370,1,10,nephrolithiasis,333,15,Disease,D053040,
7423039,0,0,adriamycin,25,10,Chemical,D004317,
7423039,0,1,cardiotoxicity,36,14,Disease,D066126,
7423039,1,2,cardiotoxic,56,11,Disease,D066126,
7423039,1,3,adriamycin,79,10,Chemical,D004317,
7423039,1,4,Adriamycin,163,10,Chemical,D004317,
7423039,1,5,phosphorylcreatine,393,18,Chemical,D010725,
7423039,1,6,adriamycin,449,10,Chemical,D004317,
7423039,1,7,phophorylcreatine,554,17,Chemical,D010725,
7423039,1,8,creatine,642,8,Chemical,D003401,
7423039,1,9,adenosine,687,9,Chemical,D000241,
7423039,1,10,ATP,752,3,Chemical,D000255,
7423039,1,11,ATP,830,3,Chemical,D000255,
7423039,1,12,adriamycin,847,10,Chemical,D004317,
7423039,1,13,adenosine,889,9,Chemical,D000241,
7444978,0,0,neurotoxic,40,10,Disease,D020258,
7444978,0,1,streptomycin,62,12,Chemical,D013307,
7444978,1,2,Streptomycin,76,12,Chemical,D013307,
7444978,1,3,Abnormal movements,313,18,Disease,D004409,
7444978,1,4,deafness,336,8,Disease,D003638,
7444978,1,5,streptomycin,588,12,Chemical,D013307,
7444978,1,6,dyskinesias,659,11,Disease,D004409,
7834920,0,0,glomerulonephritis,22,18,Disease,D005921,
7834920,0,1,rifampin,70,8,Chemical,D012293,
7834920,0,2,pulmonary tuberculosis,91,22,Disease,D014397,
7834920,1,3,glomerulonephritis,194,18,Disease,D005921,
7834920,1,4,rifampin,239,8,Chemical,D012293,
7834920,1,5,rifampin,359,8,Chemical,D012293,
7834920,1,6,isoniazid,372,9,Chemical,D007538,
7834920,1,7,pulmonary tuberculosis,386,22,Disease,D014397,
7834920,1,8,renal failure,462,13,Disease,D051437,
7834920,1,9,glomerulonephritis,545,18,Disease,D005921,
7834920,1,10,glomerulonephritis,709,18,Disease,D005921,
7834920,1,11,glomerulonephritis,829,18,Disease,D005921,
7834920,1,12,glomerulonephritis,877,18,Disease,D005921,
7834920,1,13,rifampin,922,8,Chemical,D012293,
7881871,0,0,puromycin aminonucleoside,37,25,Chemical,D011692,
7881871,0,1,nephropathy,71,11,Disease,D007674,
7881871,1,2,oxygen,93,6,Chemical,D010100,
7881871,1,3,puromycin aminonucleoside,158,25,Chemical,D011692,
7881871,1,4,PAN,185,3,Chemical,D011692,
7881871,1,5,nephropathy,198,11,Disease,D007674,
7881871,1,6,proteinuria,256,11,Disease,D011507,
7881871,1,7,proteinuria,340,11,Disease,D011507,
7881871,1,8,puromycin aminonucleoside,428,25,Chemical,D011692,
7881871,1,9,PAN,456,3,Chemical,D011692,
7881871,1,10,thiobarbituric acid,816,19,Chemical,C029684,
7881871,1,11,Proteinuria,857,11,Disease,D011507,
7881871,1,12,proteinuric injury,1105,18,Disease,D011507,
7881871,1,13,PAN,1127,3,Chemical,D011692,
7881871,1,14,nephropathy,1131,11,Disease,D007674,
7930386,0,0,Clomipramine,0,12,Chemical,D002997,
7930386,0,1,sleep disturbance,21,17,Disease,D012893,
7930386,1,2,sleep disturbance,143,17,Disease,D012893,
7930386,1,3,clomipramine,173,12,Chemical,D002997,
7930386,1,4,clomipramine,497,12,Chemical,D002997,
7930386,1,5,clomipramine,927,12,Chemical,D002997,
7930386,1,6,sleep disturbance,1292,17,Disease,D012893,
7930386,1,7,clomipramine,1548,12,Chemical,D002997,
7988234,0,0,Angioedema,0,10,Disease,D000799,
7988234,0,1,metoprolol,55,10,Chemical,D008790,
7988234,1,2,pulmonary edema,129,15,Disease,D011654,
7988234,1,3,chest pain,158,10,Disease,D002637,
7988234,1,4,coronary artery disease,221,23,Disease,D003324,
7988234,1,5,myocardial infarctions,259,22,Disease,D009203,
7988234,1,6,hypertension,283,12,Disease,D006973,
7988234,1,7,diabetes mellitus,301,17,Disease,D003920,
7988234,1,8,angioedema,333,10,Disease,D000799,
7988234,1,9,lisinopril,357,10,Chemical,D017706,
7988234,1,10,angiotensin,426,11,Chemical,D000809,
7988234,1,11,metoprolol,605,10,Chemical,D008790,
7988234,1,12,angioedema,647,10,Disease,D000799,
7988234,1,13,angioedema,663,10,Disease,D000799,
7988234,1,14,steroids,714,8,Chemical,D013256,
7988234,1,15,diphenhydramine,727,15,Chemical,D004155,
8073369,0,0,coniine,10,7,Chemical,C007112,
8073369,1,1,Coniine,50,7,Chemical,C007112,
8073369,1,2,arthrogryposis,191,14,Disease,D001176,
8073369,1,3,coniine,263,7,Chemical,C007112,
8073369,1,4,arthrogryposis,293,14,Disease,D001176,
8073369,1,5,coniine,436,7,Chemical,C007112,
8073369,1,6,nicotine,448,8,Chemical,D009538,
8073369,1,7,coniine,500,7,Chemical,C007112,
8073369,1,8,nicotine,512,8,Chemical,D009538,
8073369,1,9,deformations,645,12,Disease,D009140,
8073369,1,10,nicotine,722,8,Chemical,D009538,
8073369,1,11,coniine,787,7,Chemical,C007112,
8073369,1,12,deformations,820,12,Disease,D009140,
8073369,1,13,coniine,848,7,Chemical,C007112,
8073369,1,14,nicotine,860,8,Chemical,D009538,
8073369,1,15,excessive flexion or extension of one or more toes,882,50,Disease,D009140,
8073369,1,16,cranial hemorrhage,1080,18,Disease,D002543,
8073369,1,17,nicotine,1115,8,Chemical,D009538,
8073369,1,18,coniine,1226,7,Chemical,C007112,
8073369,1,19,nicotine,1238,8,Chemical,D009538,
8073369,1,20,coniine,1369,7,Chemical,C007112,
8073369,1,21,nicotine,1469,8,Chemical,D009538,
8073369,1,22,coniine,1591,7,Chemical,C007112,
8073369,1,23,arthrogryposis,1607,14,Disease,D001176,
8302922,0,0,prostaglandin E1,27,16,Chemical,D000527,
8302922,0,1,trimethaphan,47,12,Chemical,D014294,
8302922,0,2,hypotension,68,11,Disease,D007022,
8302922,1,3,prostaglandin E1,107,16,Chemical,D000527,
8302922,1,4,PGE1,125,4,Chemical,D000527,
8302922,1,5,trimethaphan,134,12,Chemical,D014294,
8302922,1,6,TMP,148,3,Chemical,D014294,
8302922,1,7,hypotension,161,11,Disease,D007022,
8302922,1,8,isoflurane,342,10,Chemical,D007530,
8302922,1,9,PGE1,413,4,Chemical,D000527,
8302922,1,10,TMP,464,3,Chemical,D014294,
8302922,1,11,hypotensive,636,11,Disease,D007022,
8302922,1,12,PGE1,731,4,Chemical,D000527,
8302922,1,13,TMP,739,3,Chemical,D014294,
8302922,1,14,hypotension,867,11,Disease,D007022,
8302922,1,15,PGE1,886,4,Chemical,D000527,
8302922,1,16,PGE1,1024,4,Chemical,D000527,
8302922,1,17,TMP,1053,3,Chemical,D014294,
8302922,1,18,TMP,1128,3,Chemical,D014294,
8302922,1,19,PGE1,1291,4,Chemical,D000527,
8302922,1,20,TMP,1317,3,Chemical,D014294,
8302922,1,21,hypotensive,1325,11,Disease,D007022,
8302922,1,22,TMP,1375,3,Chemical,D014294,
8410052,0,0,axonal damage,73,13,Disease,D001480,
8410052,1,1,axonal injury,285,13,Disease,D001480,
8410052,1,2,injury in the cortex,349,20,Disease,D001480,
8410052,1,3,lactate,398,7,Chemical,D019344,
8410052,1,4,Infarcts in substantia nigra pars reticulata,456,44,Disease,D002544,
8410052,1,5,pilocarpine,526,11,Chemical,D010862,
8410052,1,6,status epilepticus,546,18,Disease,D013226,
8410052,1,7,axonal damage,904,13,Disease,D001480,
8410052,1,8,traumatic,942,9,Disease,D014947,
8423889,0,0,Parkinson disability,12,20,Disease,D009069,
8423889,0,1,fluoxetine,39,10,Chemical,D005473,
8423889,1,2,Depression,62,10,Disease,D003866,
8423889,1,3,Parkinson's disease,104,19,Disease,D010300,
8423889,1,4,motor disability,159,16,Disease,D009069,
8423889,1,5,idiopathic Parkinson's disease,198,30,Disease,D010300,
8423889,1,6,antidepressant,251,14,Chemical,D000928,
8423889,1,7,fluoxetine,266,10,Chemical,D005473,
8423889,1,8,dopamine,319,8,Chemical,D004298,
8423889,1,9,fluoxetine,353,10,Chemical,D005473,
8423889,1,10,Parkinson's disease,367,19,Disease,D010300,
8682684,0,0,Acetaminophen,0,13,Chemical,D000082,
8682684,0,1,hypotension,22,11,Disease,D007022,
8682684,1,2,acetaminophen,71,13,Chemical,D000082,
8682684,1,3,acetaminophen,177,13,Chemical,D000082,
8682684,1,4,cardiovascular toxicities,202,25,Disease,D002318,
8682684,1,5,acetaminophen,250,13,Chemical,D000082,
8682684,1,6,anaphylaxis,309,11,Disease,D000707,
8682684,1,7,hypotension,332,11,Disease,D007022,
8682684,1,8,critically ill,398,14,Disease,D016638,
8682684,1,9,hypotension,452,11,Disease,D007022,
8682684,1,10,acetaminophen,511,13,Chemical,D000082,
8682684,1,11,allergic reactions,544,18,Disease,D004342,
8682684,1,12,hypotensive,599,11,Disease,D007022,
8682684,1,13,acetaminophen,737,13,Chemical,D000082,
8682684,1,14,hypotension,768,11,Disease,D007022,
9625142,0,0,hepatitis,6,9,Disease,D056486,
9625142,0,1,autoimmune hemolytic anemia,17,27,Disease,D000744,
9625142,0,2,erythroblastocytopenia,50,22,Disease,-1,
9625142,0,3,ceftriaxone,84,11,Chemical,D002443,
9625142,1,4,hepatitis,130,9,Disease,D056486,
9625142,1,5,ceftriaxone,169,11,Chemical,D002443,
9625142,1,6,beta lactam,262,11,Chemical,D047090,
9625142,1,7,bilirubin,324,9,Chemical,D001663,
9625142,1,8,autoimmune hemolytic anemia,390,27,Disease,D000744,
9625142,1,9,erythroblastocytopenia,422,22,Disease,-1,
9625142,1,10,steroids,474,8,Chemical,D013256,
9625142,1,11,beta lactam,626,11,Chemical,D047090,
9766615,1,0,extrapyramidal symptoms,568,23,Disease,D001480,
9766615,1,1,EPS,593,3,Disease,D001480,
9766615,1,2,tardive dyskinesia,599,18,Disease,D004409,
9766615,1,3,orthostatic hypotension,709,23,Disease,D007024,
9766615,1,4,sexual dysfunction,781,18,Disease,D012735,
9766615,1,5,weight gain,805,11,Disease,D015430,
9766615,1,6,EPS,865,3,Disease,D001480,
9766615,1,7,weight gain,972,11,Disease,D015430,
9766615,1,8,sexual dysfunction,985,18,Disease,D012735,
9766615,1,9,seizure,1030,7,Disease,D012640,
9766615,1,10,clozapine,1059,9,Chemical,D003024,
9766615,1,11,agranulocytosis,1075,15,Disease,D000380,
9766615,1,12,clozapine,1092,9,Chemical,D003024,
10193204,0,0,tetrandrine,11,11,Chemical,C009438,
10193204,0,1,fangchinoline,27,13,Chemical,C060802,
10193204,0,2,thrombosis,57,10,Disease,D013927,
10193204,0,3,platelet aggregation,86,20,Disease,D001791,
10193204,1,4,Tetrandrine,108,11,Chemical,C009438,
10193204,1,5,TET,121,3,Chemical,C009438,
10193204,1,6,fangchinoline,130,13,Chemical,C060802,
10193204,1,7,FAN,145,3,Chemical,C060802,
10193204,1,8,bisbenzylisoquinoline,195,21,Chemical,D044182,
10193204,1,9,TET,291,3,Chemical,C009438,
10193204,1,10,FAN,299,3,Chemical,C060802,
10193204,1,11,thrombosis,323,10,Disease,D013927,
10193204,1,12,epinephrine,359,11,Chemical,D004837,
10193204,1,13,EP,372,2,Chemical,D004837,
10193204,1,14,platelet aggregation,389,20,Disease,D001791,
10193204,1,15,blood coagulation,414,17,Disease,D001778,
10193204,1,16,TET,503,3,Chemical,C009438,
10193204,1,17,FAN,511,3,Chemical,C060802,
10193204,1,18,thrombosis,548,10,Disease,D013927,
10193204,1,19,acetylsalicylic acid,595,20,Chemical,D001241,
10193204,1,20,ASA,617,3,Chemical,D001241,
10193204,1,21,platelet aggregations,706,21,Disease,D001791,
10193204,1,22,TET,767,3,Chemical,C009438,
10193204,1,23,FAN,775,3,Chemical,C060802,
10193204,1,24,TET,841,3,Chemical,C009438,
10193204,1,25,FAN,849,3,Chemical,C060802,
10193204,1,26,TET,1082,3,Chemical,C009438,
10193204,1,27,FAN,1090,3,Chemical,C060802,
10526274,0,0,Gemcitabine,0,11,Chemical,C056507,
10526274,0,1,vinorelbine,17,11,Chemical,C030852,
10526274,0,2,nonsmall cell lung carcinoma,32,28,Disease,D002289,
10526274,0,3,cisplatin,123,9,Chemical,D002945,
10526274,1,4,nonsmall cell lung carcinoma,200,28,Disease,D002289,
10526274,1,5,NSCLC,230,5,Disease,D002289,
10526274,1,6,toxicity,319,8,Disease,D064420,
10526274,1,7,vinorelbine,426,11,Chemical,C030852,
10526274,1,8,VNB,439,3,Chemical,C030852,
10526274,1,9,gemcitabine,447,11,Chemical,C056507,
10526274,1,10,GEM,460,3,Chemical,C056507,
10526274,1,11,toxicity,539,8,Disease,D064420,
10526274,1,12,toxicity,635,8,Disease,D064420,
10526274,1,13,GEM,666,3,Chemical,C056507,
10526274,1,14,VNB,674,3,Chemical,C030852,
10526274,1,15,NSCLC,712,5,Disease,D002289,
10526274,1,16,cisplatin,767,9,Chemical,D002945,
10526274,1,17,NSCLC,835,5,Disease,D002289,
10526274,1,18,cisplatin,963,9,Chemical,D002945,
10526274,1,19,toxicity,1019,8,Disease,D064420,
10526274,1,20,VNB,1056,3,Chemical,C030852,
10526274,1,21,GEM,1078,3,Chemical,C056507,
10526274,1,22,Toxicity,1795,8,Disease,D064420,
10526274,1,23,neutropenia,1873,11,Disease,D009503,
10526274,1,24,thrombocytopenia,1916,16,Disease,D013921,
10526274,1,25,neurotoxicity,1966,13,Disease,D020258,
10526274,1,26,neutropenia,2008,11,Disease,D009503,
10526274,1,27,sepsis,2033,6,Disease,D018805,
10526274,1,28,neutropenia,2095,11,Disease,D009503,
10526274,1,29,GEM,2236,3,Chemical,C056507,
10526274,1,30,VNB,2244,3,Chemical,C030852,
10526274,1,31,myelosuppression,2365,16,Disease,D001855,
10526274,1,32,toxicity,2558,8,Disease,D064420,
10526274,1,33,NSCLC,2613,5,Disease,D002289,
10669626,0,0,Warfarin,0,8,Chemical,D014859,
10669626,0,1,artery calcification,17,20,Disease,D061205,
10669626,0,2,vitamin D,67,9,Chemical,D014807,
10669626,1,3,vitamin D,126,9,Chemical,D014807,
10669626,1,4,artery calcification,168,20,Disease,D061205,
10669626,1,5,Warfarin,223,8,Chemical,D014859,
10669626,1,6,calcification,288,13,Disease,D002114,
10669626,1,7,artery calcification,476,20,Disease,D061205,
10669626,1,8,Warfarin,500,8,Chemical,D014859,
10669626,1,9,Warfarin,550,8,Chemical,D014859,
10669626,1,10,calcification of the artery,580,27,Disease,D061205,
10669626,1,11,calcification,658,13,Disease,D002114,
10669626,1,12,artery calcification,708,20,Disease,D061205,
10669626,1,13,Warfarin,796,8,Chemical,D014859,
